OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,4,0.0,2.5,20.0,10000.0,-15.0,1.1,1.0
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,-15.0,0.0,1.2209362983703613
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.0,0.0660902645405944,1.2209362983703613
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.0660902645405944,0.2096063549892812,1.1286616905225029*(x-0.06609026454059445)*(x-0.06609026454059445)*(x-0.06609026454059445)-2.064682820036028*(x-0.06609026454059445)*(x-0.06609026454059445)+0.0*(x-0.06609026454059445)+1.2209362983703613
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.2096063549892812,0.2798105991921253,564.7666601016431*(x-0.20960635498928126)*(x-0.20960635498928126)*(x-0.20960635498928126)-59.49530872063713*(x-0.20960635498928126)*(x-0.20960635498928126)-0.5228897243901875*(x-0.20960635498928126)+1.1817466020584106
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.2798105991921253,0.3604014854475403,11.062356294233224*(x-0.27981059919212536)*(x-0.27981059919212536)*(x-0.27981059919212536)+1.9257883553269117*(x-0.27981059919212536)*(x-0.27981059919212536)-0.5259483738503966*(x-0.27981059919212536)+1.047222375869751
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.3604014854475403,0.4492122010906917,-259.619327629742*(x-0.3604014854475403)*(x-0.3604014854475403)*(x-0.3604014854475403)+34.585467422386785*(x-0.3604014854475403)*(x-0.3604014854475403)+0.0*(x-0.3604014854475403)+1.0231338739395142
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.4492122010906917,0.5509541816416097,130.24261078609612*(x-0.44921220109069177)*(x-0.44921220109069177)*(x-0.44921220109069177)-22.349767845085772*(x-0.44921220109069177)*(x-0.44921220109069177)+0.0*(x-0.44921220109069177)+1.114063024520874
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.5509541816416097,0.6510324002439012,-11.055831406872173*(x-0.5509541816416097)*(x-0.5509541816416097)*(x-0.5509541816416097)+2.676240173797587*(x-0.5509541816416097)*(x-0.5509541816416097)-0.5032272481694519*(x-0.5509541816416097)+1.0198792219161987
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.6510324002439012,0.7513465636899765,10.016356281432657*(x-0.6510324002439012)*(x-0.6510324002439012)*(x-0.6510324002439012)-0.6515077738737742*(x-0.6510324002439012)*(x-0.6510324002439012)-0.2997545580161039*(x-0.6510324002439012)+0.9852396249771118
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.7513465636899765,0.8529165168050303,-10.030573136308824*(x-0.7513465636899765)*(x-0.7513465636899765)*(x-0.7513465636899765)+1.4488772617145815*(x-0.7513465636899765)*(x-0.7513465636899765)-0.12808375459559795*(x-0.7513465636899765)+0.9587249755859375
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.8529165168050303,0.9706669606152184,11.698015082566156*(x-0.8529165168050303)*(x-0.8529165168050303)*(x-0.8529165168050303)-4.940504436100657*(x-0.8529165168050303)*(x-0.8529165168050303)-0.14419884397507376*(x-0.8529165168050303)+0.9501523375511169
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.9706669606152184,1.1,0.8837704658508301
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,-15.0,0.0,1.2782212495803833
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.0,0.0719099736766544,1.2782212495803833
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.0719099736766544,0.2294587509606029,-2.2478183345811176*(x-0.07190997367665443)*(x-0.07190997367665443)*(x-0.07190997367665443)+6.609573878213003*(x-0.07190997367665443)*(x-0.07190997367665443)-1.9152771068928276*(x-0.07190997367665443)+1.2782212495803833
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.2294587509606029,0.3001147561560872,-199.4196128786284*(x-0.22945875096060292)*(x-0.22945875096060292)*(x-0.22945875096060292)+21.135289805450743*(x-0.22945875096060292)*(x-0.22945875096060292)+0.0*(x-0.22945875096060292)+1.1317416429519653
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3001147561560872,0.3799962507247034,474.54284880767705*(x-0.3001147561560872)*(x-0.3001147561560872)*(x-0.3001147561560872)-56.86078799940921*(x-0.3001147561560872)*(x-0.3001147561560872)+0.0*(x-0.3001147561560872)+1.1669126749038696
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3799962507247034,0.4602020335090267,-185.4934368799549*(x-0.37999625072470344)*(x-0.37999625072470344)*(x-0.37999625072470344)+22.316469459466866*(x-0.37999625072470344)*(x-0.37999625072470344)+0.0*(x-0.37999625072470344)+1.045968770980835
