OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,4,0.0,2.5,20.0,10000.0,-15.0,1.1,1.0
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,-15.0,0.0,1.08538019657135
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.0,0.0586659353330032,1.08538019657135
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.0586659353330032,0.198847056926853,4.546502678774834*(x-0.05866593533300324)*(x-0.05866593533300324)*(x-0.05866593533300324)-2.100940489195586*(x-0.05866593533300324)*(x-0.05866593533300324)-0.07725627951916504*(x-0.05866593533300324)+1.08538019657135
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.198847056926853,0.2797543325380072,124.31606055943426*(x-0.19884705692685303)*(x-0.19884705692685303)*(x-0.19884705692685303)-12.625934301224053*(x-0.19884705692685303)*(x-0.19884705692685303)-0.39825414827568534*(x-0.19884705692685303)+1.045789361000061
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.2797543325380072,0.3594845518620412,-250.26563487202424*(x-0.27975433253800724)*(x-0.27975433253800724)*(x-0.27975433253800724)+29.93060093642266*(x-0.27975433253800724)*(x-0.27975433253800724)+0.0*(x-0.27975433253800724)+0.9967585206031799
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.3594845518620412,0.4497390476235798,124.07335572292446*(x-0.35948455186204126)*(x-0.35948455186204126)*(x-0.35948455186204126)-16.797267237321833*(x-0.35948455186204126)*(x-0.35948455186204126)+0.0*(x-0.35948455186204126)+1.0601805448532104
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.4497390476235798,0.5503731742670235,-225.90614374899118*(x-0.44973904762357986)*(x-0.44973904762357986)*(x-0.44973904762357986)+34.100801219351936*(x-0.44973904762357986)*(x-0.44973904762357986)+0.0*(x-0.44973904762357986)+1.0145710706710815
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.5503731742670235,0.6513126452369059,163.08743633034135*(x-0.5503731742670235)*(x-0.5503731742670235)*(x-0.5503731742670235)-29.34492959460927*(x-0.5503731742670235)*(x-0.5503731742670235)+0.0*(x-0.5503731742670235)+1.1296865940093994
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.6513126452369059,0.7511520232678323,53.366220073453675*(x-0.6513126452369059)*(x-0.6513126452369059)*(x-0.6513126452369059)-3.2888265038621247*(x-0.6513126452369059)*(x-0.6513126452369059)-0.9391388750511278*(x-0.6513126452369059)+0.9984248876571655
